Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
24615997,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,MLE,2010,,,,,,,61.0,60.98846,,,,2020-12-04T17:00:31.08+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616001,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,MLE,2015,,,,,,,62.6,62.56468,,,,2020-12-04T17:00:31.19+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616005,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,MLE,2019,,,,,,,63.8,63.80726,,,,2020-12-04T17:00:31.283+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616009,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,FMLE,2000,,,,,,,52.6,52.57912,,,,2020-12-04T17:00:31.41+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616013,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,FMLE,2010,,,,,,,60.8,60.84641,,,,2020-12-04T17:00:31.487+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616017,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,FMLE,2015,,,,,,,63.6,63.59293,,,,2020-12-04T17:00:31.643+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616021,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,FMLE,2019,,,,,,,65.6,65.61142,,,,2020-12-04T17:00:31.74+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616025,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,BTSX,2000,,,,,,,52.1,52.11573,,,,2020-12-04T17:00:31.847+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616029,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,BTSX,2010,,,,,,,61.0,60.95192,,,,2020-12-04T17:00:31.957+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616033,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,BTSX,2015,,,,,,,63.1,63.11351,,,,2020-12-04T17:00:32.067+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616037,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,BTSX,2019,,,,,,,64.7,64.73853,,,,2020-12-04T17:00:32.15+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616041,WHOSIS_000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,MLE,2000,,,,,,,69.7,69.71152,,,,2020-12-04T17:00:32.26+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616045,WHOSIS_000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,MLE,2010,,,,,,,74.0,74.00397,,,,2020-12-04T17:00:32.353+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616049,WHOSIS_000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,MLE,2015,,,,,,,75.6,75.63147,,,,2020-12-04T17:00:32.463+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616053,WHOSIS_000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,MLE,2019,,,,,,,76.7,76.6921,,,,2020-12-04T17:00:32.573+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616057,WHOSIS_000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,FMLE,2000,,,,,,,77.8,77.84826,,,,2020-12-04T17:00:32.667+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616061,WHOSIS_000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,FMLE,2010,,,,,,,80.1,80.14824,,,,2020-12-04T17:00:32.84+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616065,WHOSIS_000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,FMLE,2015,,,,,,,81.0,81.01265,,,,2020-12-04T17:00:32.933+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616069,WHOSIS_000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,FMLE,2019,,,,,,,81.9,81.87032,,,,2020-12-04T17:00:33.08+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616073,WHOSIS_000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,BTSX,2000,,,,,,,73.7,73.74615,,,,2020-12-04T17:00:33.21+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616077,WHOSIS_000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,BTSX,2010,,,,,,,77.1,77.09467,,,,2020-12-04T17:00:33.32+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616081,WHOSIS_000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,BTSX,2015,,,,,,,78.4,78.35336,,,,2020-12-04T17:00:33.46+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616085,WHOSIS_000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,BTSX,2019,,,,,,,79.3,79.31356,,,,2020-12-04T17:00:33.57+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616089,WHOSIS_000001,COUNTRY,COM,YEAR,AFR,Africa,SEX,MLE,2000,,,,,,,60.2,60.15296,,,,2020-12-04T17:00:33.663+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616093,WHOSIS_000001,COUNTRY,COM,YEAR,AFR,Africa,SEX,MLE,2010,,,,,,,63.6,63.60187,,,,2020-12-04T17:00:33.807+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616097,WHOSIS_000001,COUNTRY,COM,YEAR,AFR,Africa,SEX,MLE,2015,,,,,,,65.1,65.06989,,,,2020-12-04T17:00:33.913+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616101,WHOSIS_000001,COUNTRY,COM,YEAR,AFR,Africa,SEX,MLE,2019,,,,,,,65.9,65.9165,,,,2020-12-04T17:00:34.023+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616105,WHOSIS_000001,COUNTRY,COM,YEAR,AFR,Africa,SEX,FMLE,2000,,,,,,,62.9,62.85692,,,,2020-12-04T17:00:34.12+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616109,WHOSIS_000001,COUNTRY,COM,YEAR,AFR,Africa,SEX,FMLE,2010,,,,,,,66.4,66.35258,,,,2020-12-04T17:00:34.23+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616113,WHOSIS_000001,COUNTRY,COM,YEAR,AFR,Africa,SEX,FMLE,2015,,,,,,,67.8,67.84341,,,,2020-12-04T17:00:34.34+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616117,WHOSIS_000001,COUNTRY,COM,YEAR,AFR,Africa,SEX,FMLE,2019,,,,,,,68.9,68.88187,,,,2020-12-04T17:00:34.433+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616121,WHOSIS_000001,COUNTRY,COM,YEAR,AFR,Africa,SEX,BTSX,2000,,,,,,,61.5,61.50557,,,,2020-12-04T17:00:34.527+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616125,WHOSIS_000001,COUNTRY,COM,YEAR,AFR,Africa,SEX,BTSX,2010,,,,,,,65.0,64.97557,,,,2020-12-04T17:00:34.7+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616129,WHOSIS_000001,COUNTRY,COM,YEAR,AFR,Africa,SEX,BTSX,2015,,,,,,,66.5,66.45436,,,,2020-12-04T17:00:34.81+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616133,WHOSIS_000001,COUNTRY,COM,YEAR,AFR,Africa,SEX,BTSX,2019,,,,,,,67.4,67.3913,,,,2020-12-04T17:00:34.937+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616137,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,MLE,2000,,,,,,,66.9,66.88631,,,,2020-12-04T17:00:35.047+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616141,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,MLE,2010,,,,,,,70.8,70.82956,,,,2020-12-04T17:00:35.203+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616145,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,MLE,2015,,,,,,,72.2,72.17604,,,,2020-12-04T17:00:35.313+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616149,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,MLE,2019,,,,,,,69.9,69.8988,,,,2020-12-04T17:00:35.41+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616153,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,FMLE,2000,,,,,,,74.6,74.61189,,,,2020-12-04T17:00:35.52+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616157,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,FMLE,2010,,,,,,,77.3,77.26542,,,,2020-12-04T17:00:35.63+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616161,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,FMLE,2015,,,,,,,77.6,77.5892,,,,2020-12-04T17:00:35.757+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616165,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,FMLE,2019,,,,,,,77.9,77.93941,,,,2020-12-04T17:00:35.85+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616169,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,BTSX,2000,,,,,,,71.0,70.97066,,,,2020-12-04T17:00:35.99+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616173,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,BTSX,2010,,,,,,,74.1,74.12373,,,,2020-12-04T17:00:36.13+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616177,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,BTSX,2015,,,,,,,74.9,74.88204,,,,2020-12-04T17:00:36.24+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616181,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,BTSX,2019,,,,,,,74.0,74.03075,,,,2020-12-04T17:00:36.35+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616185,WHOSIS_000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,MLE,2000,,,,,,,75.5,75.47218,,,,2020-12-04T17:00:36.443+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616189,WHOSIS_000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,MLE,2010,,,,,,,77.0,76.98176,,,,2020-12-04T17:00:36.6+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616193,WHOSIS_000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,MLE,2015,,,,,,,78.2,78.16401,,,,2020-12-04T17:00:36.773+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616197,WHOSIS_000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,MLE,2019,,,,,,,78.3,78.31458,,,,2020-12-04T17:00:36.9+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616201,WHOSIS_000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,FMLE,2000,,,,,,,80.6,80.63433,,,,2020-12-04T17:00:37.057+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616205,WHOSIS_000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,FMLE,2010,,,,,,,82.2,82.21595,,,,2020-12-04T17:00:37.197+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616209,WHOSIS_000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,FMLE,2015,,,,,,,83.5,83.47144,,,,2020-12-04T17:00:37.337+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616213,WHOSIS_000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,FMLE,2019,,,,,,,83.4,83.43867,,,,2020-12-04T17:00:37.447+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616217,WHOSIS_000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,BTSX,2000,,,,,,,78.0,78.00478,,,,2020-12-04T17:00:37.59+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616221,WHOSIS_000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,BTSX,2010,,,,,,,79.6,79.55984,,,,2020-12-04T17:00:37.76+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616225,WHOSIS_000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,BTSX,2015,,,,,,,80.8,80.7813,,,,2020-12-04T17:00:37.887+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616229,WHOSIS_000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,BTSX,2019,,,,,,,80.8,80.84692,,,,2020-12-04T17:00:37.98+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616233,WHOSIS_000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,MLE,2000,,,,,,,74.6,74.58501,,,,2020-12-04T17:00:38.09+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616237,WHOSIS_000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,MLE,2010,,,,,,,75.5,75.54917,,,,2020-12-04T17:00:38.247+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616241,WHOSIS_000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,MLE,2015,,,,,,,75.7,75.70345,,,,2020-12-04T17:00:38.373+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616245,WHOSIS_000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,MLE,2019,,,,,,,75.4,75.36885,,,,2020-12-04T17:00:38.467+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616249,WHOSIS_000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,FMLE,2000,,,,,,,79.0,79.03805,,,,2020-12-04T17:00:38.64+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616253,WHOSIS_000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,FMLE,2010,,,,,,,79.8,79.82246,,,,2020-12-04T17:00:38.78+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616257,WHOSIS_000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,FMLE,2015,,,,,,,80.2,80.18662,,,,2020-12-04T17:00:38.953+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616261,WHOSIS_000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,FMLE,2019,,,,,,,80.3,80.2512,,,,2020-12-04T17:00:39.08+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616265,WHOSIS_000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,BTSX,2000,,,,,,,76.8,76.76054,,,,2020-12-04T17:00:39.253+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616269,WHOSIS_000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,BTSX,2010,,,,,,,77.7,77.65455,,,,2020-12-04T17:00:39.363+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616273,WHOSIS_000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,BTSX,2015,,,,,,,77.9,77.91375,,,,2020-12-04T17:00:39.473+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616277,WHOSIS_000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,BTSX,2019,,,,,,,77.8,77.76285,,,,2020-12-04T17:00:39.567+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616281,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,MLE,2000,,,,,,,76.5,76.52765,,,,2020-12-04T17:00:39.66+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616285,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,MLE,2010,,,,,,,78.9,78.92952,,,,2020-12-04T17:00:39.773+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616289,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,MLE,2015,,,,,,,79.9,79.88566,,,,2020-12-04T17:00:39.867+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616293,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,MLE,2019,,,,,,,81.1,81.11502,,,,2020-12-04T17:00:39.977+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616297,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,FMLE,2000,,,,,,,81.0,80.98973,,,,2020-12-04T17:00:40.117+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616301,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,FMLE,2010,,,,,,,83.1,83.09668,,,,2020-12-04T17:00:40.21+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616305,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,FMLE,2015,,,,,,,84.1,84.11644,,,,2020-12-04T17:00:40.337+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616309,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,FMLE,2019,,,,,,,85.1,85.11829,,,,2020-12-04T17:00:40.46+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616313,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,BTSX,2000,,,,,,,78.7,78.74654,,,,2020-12-04T17:00:40.57+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616317,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,BTSX,2010,,,,,,,81.0,81.01904,,,,2020-12-04T17:00:40.68+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616321,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,BTSX,2015,,,,,,,82.0,82.01412,,,,2020-12-04T17:00:40.803+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616325,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,BTSX,2019,,,,,,,83.1,83.14104,,,,2020-12-04T17:00:40.897+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616329,WHOSIS_000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,MLE,2000,,,,,,,71.5,71.5343,,,,2020-12-04T17:00:41.007+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616333,WHOSIS_000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,MLE,2010,,,,,,,74.4,74.41394,,,,2020-12-04T17:00:41.1+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616337,WHOSIS_000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,MLE,2015,,,,,,,75.6,75.56622,,,,2020-12-04T17:00:41.227+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616341,WHOSIS_000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,MLE,2019,,,,,,,76.3,76.30233,,,,2020-12-04T17:00:41.32+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616345,WHOSIS_000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,FMLE,2000,,,,,,,78.3,78.2887,,,,2020-12-04T17:00:41.443+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616349,WHOSIS_000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,FMLE,2010,,,,,,,80.7,80.65443,,,,2020-12-04T17:00:41.647+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616353,WHOSIS_000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,FMLE,2015,,,,,,,81.3,81.29614,,,,2020-12-04T17:00:41.757+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616357,WHOSIS_000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,FMLE,2019,,,,,,,81.9,81.93262,,,,2020-12-04T17:00:41.913+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616361,WHOSIS_000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,BTSX,2000,,,,,,,75.0,74.95213,,,,2020-12-04T17:00:42.007+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616365,WHOSIS_000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,BTSX,2010,,,,,,,77.6,77.56047,,,,2020-12-04T17:00:42.117+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616369,WHOSIS_000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,BTSX,2015,,,,,,,78.5,78.45764,,,,2020-12-04T17:00:42.257+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616373,WHOSIS_000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,BTSX,2019,,,,,,,79.1,79.1303,,,,2020-12-04T17:00:42.397+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616377,WHOSIS_000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,MLE,2000,,,,,,,75.0,75.04047,,,,2020-12-04T17:00:42.57+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616381,WHOSIS_000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,MLE,2010,,,,,,,77.8,77.77688,,,,2020-12-04T17:00:42.727+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616385,WHOSIS_000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,MLE,2015,,,,,,,78.1,78.11604,,,,2020-12-04T17:00:42.85+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616389,WHOSIS_000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,MLE,2019,,,,,,,78.7,78.72021,,,,2020-12-04T17:00:43.01+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616393,WHOSIS_000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,FMLE,2000,,,,,,,80.9,80.91944,,,,2020-12-04T17:00:43.117+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616397,WHOSIS_000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,FMLE,2010,,,,,,,82.5,82.53684,,,,2020-12-04T17:00:43.227+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616401,WHOSIS_000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,FMLE,2015,,,,,,,82.7,82.71346,,,,2020-12-04T17:00:43.4+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616405,WHOSIS_000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,FMLE,2019,,,,,,,84.8,84.77129,,,,2020-12-04T17:00:43.54+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616409,WHOSIS_000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,BTSX,2000,,,,,,,78.1,78.09462,,,,2020-12-04T17:00:43.667+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616413,WHOSIS_000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,BTSX,2010,,,,,,,80.2,80.16794,,,,2020-12-04T17:00:43.81+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616417,WHOSIS_000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,BTSX,2015,,,,,,,80.4,80.42174,,,,2020-12-04T17:00:43.933+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616421,WHOSIS_000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,BTSX,2019,,,,,,,81.7,81.72252,,,,2020-12-04T17:00:44.06+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24616425,WHOSIS_000001,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,MLE,2000,,,,,,,57.9,57.87146,,,,2020-12-04T17:00:44.187+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24616429,WHOSIS_000001,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,MLE,2010,,,,,,,60.6,60.63437,,,,2020-12-04T17:00:44.34+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24616433,WHOSIS_000001,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,MLE,2015,,,,,,,62.8,62.83549,,,,2020-12-04T17:00:44.5+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24616437,WHOSIS_000001,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,MLE,2019,,,,,,,64.1,64.09922,,,,2020-12-04T17:00:44.623+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
